,OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,Discount,Tax,ShippingCost,,PaymentMethod,OrderStatus,City,State,Country,SellerID
3360,ORD0003361,27-12-2020,CUST019696,Sunita Joshi,P00027,Winter Jacket,Clothing,BrightLux,4,367.17,0,117.49,13.11,,Amazon Pay,Delivered,San Jose,CA,United States,SELL00939
60559,ORD0060560,03-07-2023,CUST004630,Vikas Sharma,P00028,Jeans,Clothing,NexPro,1,22.12,0.15,0,6.51,,Amazon Pay,Delivered,San Diego,CA,United States,SELL01059
17681,ORD0017682,20-09-2022,CUST037330,Vivaan Gupta,P00012,Noise Cancelling Headphones,Sports & Outdoors,CoreTech,1,247.98,0,19.84,6.71,,Credit Card,Delivered,Washington,DC,United States,SELL01835
26662,ORD0026663,27-03-2023,CUST038948,Priya Verma,P00049,Children's Book,Electronics,UrbanStyle,2,363.58,0,58.17,11.94,,UPI,Delivered,Los Angeles,CA,United States,SELL01706
34724,ORD0034725,19-08-2020,CUST020314,Sneha Kumar,P00042,Projector Mini,Toys & Games,Zenith,4,16.4,0,5.25,5.51,,Credit Card,Shipped,San Jose,CA,United States,SELL01466
70882,ORD0070883,01-08-2023,CUST029708,Priya Joshi,P00029,T-Shirt,Clothing,KiddoFun,1,154.87,0.05,7.36,14.05,,Credit Card,Shipped,Jacksonville,FL,India,SELL01219
34007,ORD0034008,27-07-2020,CUST042552,Sahil Joshi,P00005,Laptop Sleeve,Toys & Games,KiddoFun,5,256.79,0,231.11,0.59,,Debit Card,Pending,Columbus,OH,United States,SELL01179
58971,ORD0058972,02-08-2020,CUST001794,Karan Kumar,P00030,Dress Shirt,Electronics,Apex,2,204.11,0.2,26.13,0.52,,Amazon Pay,Delivered,San Jose,CA,United States,SELL01500
19096,ORD0019097,18-06-2022,CUST042583,Aarav Reddy,P00002,Bluetooth Speaker,Electronics,BrightLux,3,169.65,0,0,9.33,,Credit Card,Delivered,San Jose,CA,Canada,SELL00009
37693,ORD0037694,31-01-2021,CUST045824,Simran Joshi,P00006,Gaming Mouse,Toys & Games,BrightLux,2,215.58,0.05,49.15,11.22,,Credit Card,Delivered,Los Angeles,CA,United States,SELL00196
78445,ORD0078446,14-01-2024,CUST035292,Vihaan Patel,P00039,Graphic Tablet,Sports & Outdoors,Apex,4,254.56,0.05,77.39,10.08,,Net Banking,Pending,Austin,TX,United States,SELL01475
12150,ORD0012151,25-09-2024,CUST031888,Sahil Verma,P00017,Electric Kettle,Sports & Outdoors,FitLife,3,243.74,0,87.75,6.52,,Net Banking,Delivered,Jacksonville,FL,United States,SELL00903
66683,ORD0066684,27-10-2022,CUST041452,Simran Joshi,P00034,Desk Organizer,Books,UrbanStyle,5,55.76,0,22.3,8.97,,Amazon Pay,Cancelled,San Francisco,CA,Australia,SELL01878
83308,ORD0083309,10-10-2024,CUST042272,Pooja Verma,P00016,Air Fryer,Home & Kitchen,HomeEase,1,159.16,0.1,11.46,12.55,,UPI,Delivered,Seattle,WA,United States,SELL01186
85645,ORD0085646,09-07-2021,CUST018830,Neha Singh,P00036,Smart Light Bulb,Clothing,FitLife,3,256.86,0,61.65,12.35,,Debit Card,Delivered,San Jose,CA,United States,SELL00739
21224,ORD0021225,24-09-2020,CUST042992,Neha Kumar,P00027,Winter Jacket,Sports & Outdoors,ReadMore,5,403.77,0,242.26,3.62,,Debit Card,Delivered,San Francisco,CA,United States,SELL01109
13085,ORD0013086,17-01-2021,CUST022653,Kabir Verma,P00020,Office Chair,Sports & Outdoors,FitLife,2,65.38,0,10.46,6.01,,Credit Card,Delivered,Austin,TX,United Kingdom,SELL01063
24932,ORD0024933,17-09-2022,CUST010080,Aarav Joshi,P00023,Cookware Set,Clothing,UrbanStyle,3,61.63,0.05,0,9.38,,Net Banking,Delivered,Jacksonville,FL,United Kingdom,SELL01524
11597,ORD0011598,27-06-2022,CUST002118,Vihaan Reddy,P00041,Webcam Full HD,Toys & Games,CoreTech,4,505.05,0,101.01,2.87,,Amazon Pay,Delivered,Dallas,TX,United Kingdom,SELL00554
62576,ORD0062577,10-05-2023,CUST037720,Simran Reddy,P00041,Webcam Full HD,Clothing,BrightLux,2,56.75,0.05,12.94,10.34,,UPI,Delivered,Phoenix,AZ,India,SELL00269
84853,ORD0084854,11-07-2021,CUST041764,Priya Joshi,P00040,Microphone,Sports & Outdoors,Apex,2,264.67,0.05,90.52,13.56,,UPI,Delivered,Jacksonville,FL,India,SELL01943
58085,ORD0058086,20-05-2020,CUST019072,Pooja Kumar,P00019,LED Desk Lamp,Toys & Games,HomeEase,1,535.41,0.1,38.55,6.64,,UPI,Delivered,San Antonio,TX,United States,SELL01980
62842,ORD0062843,14-09-2022,CUST042438,Pooja Gupta,P00029,T-Shirt,Toys & Games,FitLife,5,249.04,0,149.42,8.77,,Credit Card,Delivered,Philadelphia,PA,United States,SELL00475
34042,ORD0034043,12-04-2020,CUST033494,Sahil Reddy,P00012,Noise Cancelling Headphones,Clothing,ReadMore,1,484.77,0,87.26,12.62,,UPI,Delivered,San Jose,CA,United States,SELL01479
15474,ORD0015475,07-07-2023,CUST027242,Pooja Singh,P00036,Smart Light Bulb,Home & Kitchen,FitLife,1,146.01,0.15,9.93,4.95,,Debit Card,Delivered,Charlotte,NC,India,SELL01049
32304,ORD0032305,13-07-2020,CUST021574,Simran Joshi,P00033,Puzzle 1000pc,Electronics,KiddoFun,2,141.25,0.2,0,4.82,,Credit Card,Delivered,San Jose,CA,United States,SELL00339
46258,ORD0046259,06-04-2023,CUST029048,Simran Mehta,P00022,Water Bottle,Toys & Games,NexPro,4,102.89,0,49.39,14.11,,Amazon Pay,Delivered,Washington,DC,United States,SELL00530
67816,ORD0067817,28-08-2024,CUST000608,Rohit Reddy,P00033,Puzzle 1000pc,Toys & Games,ReadMore,3,370.01,0,199.81,13.3,,Net Banking,Delivered,Seattle,WA,United States,SELL01651
31604,ORD0031605,25-06-2023,CUST029535,Sunita Gupta,P00012,Noise Cancelling Headphones,Toys & Games,UrbanStyle,4,29.17,0,9.33,3.08,,Debit Card,Delivered,Washington,DC,United States,SELL00841
7895,ORD0007896,05-08-2023,CUST008967,Neha Gupta,P00044,Power Bank 20000mAh,Electronics,ReadMore,3,242.19,0.05,82.83,2.02,,Credit Card,Delivered,Phoenix,AZ,India,SELL01934
94864,ORD0094865,30-09-2022,CUST044729,Ritika Mehta,P00011,Fitness Band,Toys & Games,FitLife,1,506.56,0,25.33,2.39,,Amazon Pay,Delivered,New York,NY,United States,SELL01165
54882,ORD0054883,29-08-2020,CUST033631,Aman Kumar,P00028,Jeans,Home & Kitchen,HomeEase,4,416.14,0.05,189.76,13.73,,Net Banking,Delivered,San Jose,CA,India,SELL01118
49235,ORD0049236,13-06-2020,CUST025575,Neha Singh,P00019,LED Desk Lamp,Toys & Games,NexPro,2,375.98,0,60.16,8.02,,Credit Card,Delivered,Seattle,WA,United States,SELL01426
30502,ORD0030503,01-12-2021,CUST032007,Vihaan Gupta,P00031,Kids Toy Car,Home & Kitchen,Apex,3,117.43,0.05,26.77,9.06,,UPI,Delivered,Columbus,OH,United Kingdom,SELL00559
47773,ORD0047774,15-09-2022,CUST001736,Ritika Gupta,P00033,Puzzle 1000pc,Books,UrbanStyle,3,109.26,0.1,0,12.84,,Credit Card,Delivered,Dallas,TX,United States,SELL00786
61107,ORD0061108,24-09-2020,CUST006063,Vivaan Joshi,P00008,4K Monitor,Clothing,BrightLux,3,263.69,0.3,99.67,4.28,,Credit Card,Delivered,Jacksonville,FL,Canada,SELL00525
45922,ORD0045923,04-01-2024,CUST010715,Rohit Joshi,P00017,Electric Kettle,Clothing,CoreTech,2,102.68,0,36.96,8.83,,Debit Card,Shipped,Columbus,OH,United States,SELL01254
55729,ORD0055730,22-03-2024,CUST031975,Ritika Singh,P00049,Children's Book,Sports & Outdoors,Apex,4,10.38,0.1,4.48,6.73,,Credit Card,Shipped,Washington,DC,United States,SELL00824
44652,ORD0044653,07-08-2020,CUST021502,Arjun Patel,P00010,Smartwatch,Toys & Games,UrbanStyle,5,424.78,0.1,152.92,4.55,,Debit Card,Delivered,Houston,TX,United States,SELL01183
28461,ORD0028462,06-12-2022,CUST001341,Pooja Sharma,P00045,Phone Tripod,Home & Kitchen,HomeEase,3,383.9,0.1,124.38,2.16,,Credit Card,Delivered,Houston,TX,United States,SELL00281
95931,ORD0095932,29-12-2022,CUST044744,Vikas Kapoor,P00005,Laptop Sleeve,Books,Apex,1,237.03,0.05,18.01,1.89,,Credit Card,Delivered,Fort Worth,TX,India,SELL01617
99802,ORD0099803,05-04-2024,CUST011966,Arjun Singh,P00033,Puzzle 1000pc,Toys & Games,ReadMore,4,502.16,0,241.04,12.96,,Net Banking,Delivered,San Diego,CA,Australia,SELL01890
24575,ORD0024576,27-04-2024,CUST037144,Kabir Kapoor,P00015,Instant Pot,Sports & Outdoors,Zenith,1,414.95,0,49.79,5.42,,Credit Card,Delivered,Charlotte,NC,United States,SELL00055
12226,ORD0012227,11-11-2021,CUST009908,Kabir Joshi,P00007,Mechanical Keyboard,Clothing,KiddoFun,4,190.32,0.1,54.81,2.61,,Debit Card,Delivered,San Jose,CA,United States,SELL01841
41808,ORD0041809,11-07-2021,CUST029134,Mohit Kumar,P00026,Sunglasses,Toys & Games,KiddoFun,5,327.55,0.25,61.42,6.29,,Net Banking,Delivered,Indianapolis,IN,United States,SELL00958
18142,ORD0018143,02-11-2023,CUST026927,Sahil Joshi,P00027,Winter Jacket,Electronics,UrbanStyle,3,188.55,0,45.25,14.56,,UPI,Delivered,Columbus,OH,India,SELL01305
79272,ORD0079273,11-01-2024,CUST016163,Pooja Kumar,P00044,Power Bank 20000mAh,Sports & Outdoors,CoreTech,4,322.95,0,64.59,8.04,,UPI,Delivered,New York,NY,United States,SELL00540
97786,ORD0097787,28-05-2023,CUST046548,Ritika Verma,P00034,Desk Organizer,Home & Kitchen,CoreTech,3,295.05,0.05,67.27,10.76,,UPI,Delivered,Fort Worth,TX,United States,SELL00320
42284,ORD0042285,24-07-2022,CUST044053,Neha Verma,P00032,Board Game,Toys & Games,Apex,1,570.36,0.1,61.6,11.07,,Credit Card,Shipped,Columbus,OH,India,SELL00702
59107,ORD0059108,28-06-2021,CUST020879,Aman Reddy,P00005,Laptop Sleeve,Toys & Games,NexPro,4,149.89,0.15,40.77,3.64,,Credit Card,Delivered,Fort Worth,TX,United States,SELL01745
60233,ORD0060234,18-04-2020,CUST033386,Aman Kapoor,P00043,HDMI Cable 2m,Books,Apex,1,274.44,0.25,0,4.5,,Credit Card,Delivered,Indianapolis,IN,United States,SELL00173
14516,ORD0014517,04-08-2021,CUST003642,Vihaan Gupta,P00004,USB-C Charger,Books,UrbanStyle,2,439.3,0.25,52.72,9.97,,Debit Card,Delivered,Indianapolis,IN,United States,SELL00267
41930,ORD0041931,01-08-2021,CUST009119,Sunita Joshi,P00027,Winter Jacket,Electronics,UrbanStyle,1,227.06,0,27.25,7.81,,UPI,Shipped,Dallas,TX,United States,SELL01897
28167,ORD0028168,04-07-2021,CUST040907,Sunita Mehta,P00011,Fitness Band,Books,KiddoFun,5,549.92,0,494.93,10.76,,UPI,Shipped,New York,NY,Australia,SELL01954
80673,ORD0080674,30-11-2023,CUST047232,Sahil Kumar,P00039,Graphic Tablet,Home & Kitchen,BrightLux,3,436.8,0.25,176.9,5.24,,Amazon Pay,Delivered,Austin,TX,United States,SELL01633
5760,ORD0005761,28-09-2022,CUST035667,Karan Kumar,P00026,Sunglasses,Home & Kitchen,BrightLux,1,389.28,0,0,2.23,,Amazon Pay,Delivered,San Antonio,TX,United States,SELL01345
89830,ORD0089831,27-08-2021,CUST012802,Sunita Kumar,P00035,Desk Plant,Books,FitLife,4,441.05,0.25,66.16,7.55,,Amazon Pay,Delivered,Seattle,WA,United States,SELL01242
71397,ORD0071398,31-07-2023,CUST002946,Vikas Gupta,P00025,Running Shoes,Sports & Outdoors,Apex,2,393.14,0,0,2.19,,Amazon Pay,Delivered,Los Angeles,CA,United States,SELL01997
25731,ORD0025732,07-08-2021,CUST024131,Aman Patel,P00043,HDMI Cable 2m,Toys & Games,UrbanStyle,2,297.74,0,47.64,12.14,,Cash on Delivery,Delivered,San Antonio,TX,United States,SELL01228
28393,ORD0028394,12-07-2022,CUST011106,Sunita Joshi,P00029,T-Shirt,Toys & Games,CoreTech,1,223.25,0.05,16.97,9.62,,Net Banking,Delivered,Phoenix,AZ,United States,SELL00143
51598,ORD0051599,08-04-2023,CUST037207,Pooja Kumar,P00050,Novel Bestseller,Toys & Games,Apex,2,367.51,0.1,0,7.66,,UPI,Delivered,San Diego,CA,United States,SELL01031
73603,ORD0073604,03-05-2024,CUST014735,Vivaan Gupta,P00046,Car Charger,Sports & Outdoors,KiddoFun,4,217.6,0.05,0,7.96,,Credit Card,Cancelled,San Diego,CA,United States,SELL01034
56383,ORD0056384,06-08-2022,CUST038673,Mohit Kapoor,P00038,External HDD 2TB,Toys & Games,Apex,1,88.46,0,7.08,8.03,,Amazon Pay,Delivered,Austin,TX,United States,SELL01361
94202,ORD0094203,17-04-2024,CUST032480,Rohit Joshi,P00029,T-Shirt,Home & Kitchen,FitLife,4,384.06,0,76.81,12.98,,Credit Card,Delivered,Chicago,IL,United States,SELL00020
32034,ORD0032035,17-03-2020,CUST016728,Kabir Reddy,P00041,Webcam Full HD,Home & Kitchen,FitLife,4,594.25,0.05,270.98,3.32,,Credit Card,Delivered,New York,NY,United States,SELL01311
63956,ORD0063957,02-04-2021,CUST023355,Sahil Verma,P00045,Phone Tripod,Toys & Games,HomeEase,1,324.75,0.2,12.99,7.99,,Debit Card,Delivered,Charlotte,NC,United States,SELL01617
80414,ORD0080415,01-12-2020,CUST005623,Pooja Verma,P00043,HDMI Cable 2m,Books,UrbanStyle,3,148.92,0.05,50.93,1.29,,Credit Card,Delivered,Houston,TX,India,SELL01170
3332,ORD0003333,09-10-2020,CUST016508,Neha Kapoor,P00021,Backpack,Toys & Games,FitLife,1,503.26,0.05,23.9,3.76,,Net Banking,Shipped,Columbus,OH,India,SELL01232
30576,ORD0030577,08-02-2022,CUST040847,Aman Kapoor,P00030,Dress Shirt,Toys & Games,CoreTech,5,481.66,0,0,2.1,,Debit Card,Cancelled,Houston,TX,United States,SELL00818
57373,ORD0057374,19-03-2024,CUST030275,Aarav Gupta,P00016,Air Fryer,Toys & Games,Apex,1,394.14,0.2,25.22,14.16,,Credit Card,Delivered,Dallas,TX,India,SELL00178
87415,ORD0087416,15-06-2020,CUST025671,Neha Mehta,P00050,Novel Bestseller,Toys & Games,KiddoFun,4,516.59,0.1,148.78,13.77,,Amazon Pay,Delivered,Houston,TX,United States,SELL00077
97532,ORD0097533,22-09-2023,CUST008415,Mohit Sharma,P00010,Smartwatch,Electronics,KiddoFun,4,165.86,0.25,59.71,3.25,,Debit Card,Delivered,Los Angeles,CA,United States,SELL01512
6480,ORD0006481,01-07-2022,CUST012427,Ritika Mehta,P00022,Water Bottle,Home & Kitchen,HomeEase,2,445.82,0,71.33,6.24,,Credit Card,Delivered,San Jose,CA,United States,SELL00385
8065,ORD0008066,02-06-2020,CUST026885,Anjali Mehta,P00027,Winter Jacket,Home & Kitchen,FitLife,5,305.41,0,183.25,12.14,,Amazon Pay,Delivered,Chicago,IL,United States,SELL00613
43768,ORD0043769,14-07-2020,CUST000631,Vivaan Mehta,P00036,Smart Light Bulb,Sports & Outdoors,Zenith,1,436.99,0,52.44,7.16,,Credit Card,Delivered,Philadelphia,PA,United States,SELL00543
20571,ORD0020572,04-07-2020,CUST047769,Sneha Singh,P00001,Wireless Earbuds,Toys & Games,FitLife,5,114.5,0.15,24.33,2.13,,Credit Card,Delivered,Fort Worth,TX,United States,SELL00888
67932,ORD0067933,26-10-2023,CUST014307,Vihaan Kapoor,P00043,HDMI Cable 2m,Toys & Games,NexPro,1,434.96,0.05,20.66,7.83,,Debit Card,Delivered,Fort Worth,TX,United States,SELL01744
37010,ORD0037011,12-12-2022,CUST027140,Priya Reddy,P00019,LED Desk Lamp,Electronics,KiddoFun,4,456.12,0.1,0,6.41,,Credit Card,Delivered,Jacksonville,FL,India,SELL01582
87261,ORD0087262,31-10-2023,CUST024989,Neha Joshi,P00033,Puzzle 1000pc,Clothing,FitLife,4,144.68,0.05,65.97,14.94,,Credit Card,Shipped,Denver,CO,Canada,SELL01873
82817,ORD0082818,04-05-2022,CUST004711,Simran Mehta,P00020,Office Chair,Electronics,UrbanStyle,4,256.44,0,82.06,9.37,,Credit Card,Delivered,Jacksonville,FL,United States,SELL00584
25059,ORD0025060,10-09-2022,CUST030514,Aarav Gupta,P00043,HDMI Cable 2m,Clothing,NexPro,3,513.37,0.25,207.91,1.54,,Credit Card,Shipped,San Diego,CA,Canada,SELL00100
45127,ORD0045128,07-06-2024,CUST016034,Priya Kumar,P00010,Smartwatch,Electronics,Zenith,1,261.99,0.1,11.79,8.24,,Debit Card,Delivered,San Diego,CA,India,SELL00074
6022,ORD0006023,07-09-2024,CUST010802,Simran Reddy,P00043,HDMI Cable 2m,Books,FitLife,5,406.31,0,0,11.56,,Debit Card,Delivered,Philadelphia,PA,India,SELL01103
58019,ORD0058020,10-06-2022,CUST042322,Karan Verma,P00022,Water Bottle,Home & Kitchen,NexPro,3,365.12,0,0,9.48,,UPI,Shipped,Dallas,TX,Canada,SELL00397
74238,ORD0074239,03-09-2020,CUST044134,Rohit Joshi,P00043,HDMI Cable 2m,Clothing,Apex,2,545.72,0,54.57,12.15,,Credit Card,Delivered,Dallas,TX,United States,SELL01965
89837,ORD0089838,14-03-2021,CUST047117,Vivaan Singh,P00011,Fitness Band,Electronics,CoreTech,1,437.98,0.2,42.05,11.31,,Cash on Delivery,Delivered,San Jose,CA,United States,SELL00906
55174,ORD0055175,09-10-2022,CUST013951,Sunita Patel,P00050,Novel Bestseller,Toys & Games,KiddoFun,1,67.14,0,8.06,5.8,,Net Banking,Shipped,Seattle,WA,United States,SELL01658
72528,ORD0072529,15-06-2024,CUST013971,Priya Mehta,P00025,Running Shoes,Books,CoreTech,5,310.11,0.15,158.16,4.37,,Credit Card,Delivered,Washington,DC,United States,SELL01627
11635,ORD0011636,25-09-2024,CUST004337,Neha Mehta,P00045,Phone Tripod,Books,FitLife,5,163.59,0,40.9,1.27,,Credit Card,Delivered,San Diego,CA,United States,SELL00812
15547,ORD0015548,14-11-2021,CUST049420,Priya Gupta,P00004,USB-C Charger,Clothing,FitLife,4,437.42,0.05,132.98,9.24,,Net Banking,Delivered,Austin,TX,Canada,SELL01083
40015,ORD0040016,09-08-2022,CUST018441,Vikas Sharma,P00044,Power Bank 20000mAh,Toys & Games,BrightLux,1,103.31,0.1,7.44,5.38,,Debit Card,Delivered,Indianapolis,IN,United States,SELL00826
7953,ORD0007954,16-01-2023,CUST005608,Simran Patel,P00029,T-Shirt,Home & Kitchen,NexPro,5,164.58,0,98.75,14.12,,Credit Card,Cancelled,Chicago,IL,United States,SELL00842
99757,ORD0099758,04-01-2022,CUST045528,Neha Kumar,P00017,Electric Kettle,Home & Kitchen,NexPro,5,87.2,0.2,17.44,14.22,,UPI,Delivered,Washington,DC,United States,SELL01866
79473,ORD0079474,28-12-2024,CUST043608,Aarav Kumar,P00004,USB-C Charger,Electronics,NexPro,4,286.01,0,137.28,6.74,,Credit Card,Delivered,New York,NY,United States,SELL01147
19530,ORD0019531,13-11-2023,CUST007441,Aditya Joshi,P00047,Memory Card 128GB,Books,FitLife,1,206.67,0.1,9.3,14.23,,Credit Card,Delivered,San Diego,CA,India,SELL01498
60760,ORD0060761,19-06-2023,CUST015866,Arjun Joshi,P00049,Children's Book,Clothing,KiddoFun,4,567.04,0.25,204.13,0.83,,Debit Card,Shipped,Washington,DC,United States,SELL01194
42753,ORD0042754,14-01-2024,CUST014150,Sneha Mehta,P00032,Board Game,Clothing,CoreTech,5,425.78,0.1,95.8,1.5,,Credit Card,Delivered,Austin,TX,India,SELL01858
45479,ORD0045480,17-05-2021,CUST013442,Arjun Mehta,P00035,Desk Plant,Books,UrbanStyle,2,158.6,0,15.86,1.78,,Credit Card,Cancelled,San Antonio,TX,United States,SELL01930
83766,ORD0083767,03-07-2023,CUST038718,Aman Verma,P00043,HDMI Cable 2m,Clothing,Zenith,2,247,0.3,62.24,1.88,,Amazon Pay,Shipped,San Antonio,TX,United States,SELL00116
96134,ORD0096135,23-12-2023,CUST014214,Mohit Patel,P00035,Desk Plant,Books,Apex,4,486.52,0.15,198.5,0.96,,Net Banking,Delivered,Charlotte,NC,United States,SELL00139
65371,ORD0065372,12-04-2021,CUST015655,Vihaan Reddy,P00005,Laptop Sleeve,Sports & Outdoors,HomeEase,2,484.38,0.2,93,14.63,,Credit Card,Delivered,San Jose,CA,India,SELL01591
47700,ORD0047701,02-07-2024,CUST037905,Priya Kapoor,P00002,Bluetooth Speaker,Books,Zenith,3,202.18,0,48.52,0.84,,Amazon Pay,Delivered,Columbus,OH,India,SELL00991
85466,ORD0085467,02-11-2023,CUST031245,Ritika Kumar,P00030,Dress Shirt,Toys & Games,HomeEase,4,300.66,0,144.32,4.84,,UPI,Delivered,Philadelphia,PA,United States,SELL01656
84342,ORD0084343,08-04-2023,CUST034643,Vivaan Gupta,P00015,Instant Pot,Sports & Outdoors,FitLife,1,54.2,0.2,2.17,3.68,,Cash on Delivery,Cancelled,Los Angeles,CA,India,SELL00833
316,ORD0000317,21-07-2024,CUST028950,Anjali Mehta,P00023,Cookware Set,Clothing,ReadMore,4,155.41,0,31.08,6.79,,Debit Card,Shipped,Phoenix,AZ,United States,SELL00695
60643,ORD0060644,15-07-2023,CUST023425,Aditya Joshi,P00050,Novel Bestseller,Electronics,Zenith,4,557.43,0,267.57,10.4,,Credit Card,Delivered,Charlotte,NC,United States,SELL01983
64942,ORD0064943,15-03-2022,CUST028073,Rohit Gupta,P00042,Projector Mini,Books,CoreTech,4,235.29,0,75.29,6.54,,Credit Card,Returned,San Antonio,TX,United States,SELL01730
99660,ORD0099661,05-09-2021,CUST020077,Kabir Gupta,P00045,Phone Tripod,Electronics,FitLife,4,172.28,0,82.69,11.15,,UPI,Pending,Indianapolis,IN,United States,SELL01845
2530,ORD0002531,14-05-2023,CUST010177,Aman Gupta,P00016,Air Fryer,Clothing,HomeEase,5,500.28,0.25,225.13,5.98,,Amazon Pay,Delivered,New York,NY,United States,SELL01939
51396,ORD0051397,30-10-2023,CUST029562,Simran Sharma,P00017,Electric Kettle,Toys & Games,KiddoFun,5,474.53,0,284.72,7.54,,Amazon Pay,Shipped,Austin,TX,United States,SELL00752
98022,ORD0098023,11-02-2024,CUST024261,Vihaan Singh,P00042,Projector Mini,Home & Kitchen,BrightLux,2,496.14,0,49.61,6.42,,Debit Card,Delivered,San Diego,CA,United States,SELL00457
32308,ORD0032309,19-03-2023,CUST026791,Rohit Singh,P00043,HDMI Cable 2m,Sports & Outdoors,ReadMore,4,197.84,0.05,37.59,6.08,,Credit Card,Delivered,Houston,TX,India,SELL01500
80742,ORD0080743,10-08-2024,CUST030047,Vihaan Patel,P00014,Drone Mini,Sports & Outdoors,KiddoFun,1,267.21,0.05,45.69,6.1,,UPI,Delivered,Denver,CO,United States,SELL00850
52209,ORD0052210,23-12-2020,CUST032231,Sunita Reddy,P00039,Graphic Tablet,Home & Kitchen,NexPro,4,341.67,0.1,98.4,5.63,,Credit Card,Delivered,Philadelphia,PA,United States,SELL00139
74464,ORD0074465,17-10-2020,CUST016584,Anjali Patel,P00028,Jeans,Books,BrightLux,4,226.67,0.1,65.28,5,,Debit Card,Delivered,Charlotte,NC,India,SELL00407
53499,ORD0053500,06-06-2020,CUST046494,Pooja Kapoor,P00040,Microphone,Home & Kitchen,KiddoFun,1,133.11,0.05,6.32,6.28,,Debit Card,Shipped,Austin,TX,Australia,SELL01808
45394,ORD0045395,12-10-2020,CUST032278,Sahil Kumar,P00011,Fitness Band,Clothing,CoreTech,1,180.22,0,21.63,12.45,,Credit Card,Delivered,San Francisco,CA,United States,SELL01269
62548,ORD0062549,07-04-2020,CUST032183,Aditya Mehta,P00006,Gaming Mouse,Sports & Outdoors,Apex,1,591.84,0.25,35.51,14.97,,Credit Card,Delivered,Houston,TX,India,SELL01974
89772,ORD0089773,09-02-2021,CUST033190,Aditya Verma,P00047,Memory Card 128GB,Clothing,Apex,5,113.18,0.15,86.58,8.97,,UPI,Delivered,San Jose,CA,United States,SELL00169
61893,ORD0061894,22-09-2022,CUST025302,Karan Singh,P00012,Noise Cancelling Headphones,Sports & Outdoors,CoreTech,2,280.88,0.1,25.28,4.18,,Credit Card,Shipped,San Jose,CA,United States,SELL01895
67507,ORD0067508,10-09-2020,CUST031169,Aman Patel,P00017,Electric Kettle,Home & Kitchen,BrightLux,4,36.24,0,17.4,8.9,,Debit Card,Delivered,Chicago,IL,United States,SELL00517
9681,ORD0009682,05-05-2024,CUST013573,Aarav Patel,P00005,Laptop Sleeve,Toys & Games,Zenith,4,382.52,0,122.41,9.81,,Credit Card,Delivered,Los Angeles,CA,United States,SELL01358
66153,ORD0066154,25-11-2020,CUST006015,Kabir Singh,P00041,Webcam Full HD,Books,Apex,4,253.51,0.1,73.01,7.5,,Amazon Pay,Delivered,San Antonio,TX,United States,SELL00020
19462,ORD0019463,25-06-2020,CUST043025,Mohit Singh,P00001,Wireless Earbuds,Books,Zenith,1,486.88,0.1,35.06,4.66,,Debit Card,Delivered,Dallas,TX,United States,SELL01837
97265,ORD0097266,16-02-2020,CUST002143,Aman Sharma,P00002,Bluetooth Speaker,Books,HomeEase,4,95.92,0.3,48.34,8.1,,Net Banking,Delivered,Denver,CO,United States,SELL00326
12327,ORD0012328,26-03-2022,CUST040984,Vihaan Kapoor,P00024,Yoga Mat,Electronics,HomeEase,3,254.81,0.1,55.04,3.5,,Debit Card,Delivered,Houston,TX,United States,SELL01616
87210,ORD0087211,16-04-2021,CUST022116,Arjun Kumar,P00011,Fitness Band,Books,NexPro,3,395.93,0.05,90.27,13.57,,Credit Card,Delivered,San Antonio,TX,Australia,SELL01715
